# DDD Analysis Dataset Generated: 2025-10-06 21:21:27
# AOI Center: 45.464200, 9.191400
# AOI Radius: 1500 meters
# Buffer Distance: 1000 meters
# Total Features: 926
# Source PBF: nord-ovest-latest.osm.pbf
#
# Column descriptions:
# - osm_id: OpenStreetMap element ID
# - name: Name of the facility (if available)
# - kind: Category (supermarket, poi, or control)
# - subcategory: Specific OSM tag value (supermarket, bakery, butcher, etc.)
# - source: OSM element type (node or area)
# - zone: Whether in AOI or buffer zone
# - lat, lon: Coordinates in WGS84
# - timestamp: OSM creation timestamp (proxy for opening date)
# - distance_to_duomo_m: Distance to Duomo di Milano in meters
#
# Treatment POI Categories: bakery, greengrocer, butcher, convenience
# Supermarket Category: supermarket
# Control Categories (AOI only): funeral_directors, hairdresser, restaurant
#
osm_id,name,kind,subcategory,source,zone,lat,lon,timestamp,distance_to_duomo_m
3118316199,Carrefour Market,supermarket,supermarket,node,buffer,45.4734489,9.2131982,2021-01-02 14:47:46,1990.3097590811076
3133041040,Vesta Fiori Chiari,control,restaurant,node,aoi,45.472109,9.1868077,2024-05-20 08:10:48,947.5350734722577
3147151907,Serendipico,control,restaurant,node,aoi,45.4685572,9.1810535,2025-07-15 09:42:53,940.8441230997755
3152499865,Zio Pesce,control,restaurant,node,aoi,45.4576528,9.2078244,2017-11-12 16:16:21,1477.5377013308946
3188691743,Nerino Dieci Trattoria,control,restaurant,node,aoi,45.4611083,9.1833265,2019-11-16 09:50:26,717.9999849580994
3205207281,Pizza AM,control,restaurant,node,aoi,45.4555696,9.196847,2025-09-06 15:42:42,1050.7848344499898
3217983485,L'Odi,poi,bakery,node,buffer,45.4826669,9.1999114,2019-09-13 09:48:27,2156.0341449956527
3217983532,To Market,poi,convenience,node,buffer,45.4819234,9.1989468,2022-04-28 15:42:10,2054.688989958746
3219332520,Pam,supermarket,supermarket,node,aoi,45.4553583,9.1805087,2024-05-25 17:16:28,1300.0344601280772
3264009450,La Locanda del Gatto Rosso,control,restaurant,node,aoi,45.4655132,9.190644,2023-11-07 09:56:51,155.7787700479822
3292516226,Il Salumaio di Montenapoleone,control,restaurant,node,aoi,45.4697614,9.1946099,2023-08-17 11:24:45,666.233527470208
3308385080,Ba Hot Pot,control,restaurant,node,aoi,45.4757981,9.1950893,2025-07-15 10:04:19,1319.4887950243954
3308385082,10 Hair Stylist,control,hairdresser,node,aoi,45.4757867,9.1951474,2025-07-15 10:04:36,1319.2587894391177
3308391778,Dessange,control,hairdresser,node,aoi,45.4620298,9.2030476,2021-01-02 14:47:46,943.5626582316669
3309932309,Carrefour Express,poi,convenience,node,aoi,45.46139,9.2053826,2021-01-02 14:47:46,1138.4552568411796
3310014535,Ristorante Agnello,control,restaurant,node,aoi,45.4655281,9.1927515,2018-06-16 10:53:43,181.26381718150762
3310014536,Royal Restaurant,control,restaurant,node,aoi,45.4650375,9.1933737,2015-01-25 16:32:29,180.6938280510819
3310014539,,control,restaurant,node,aoi,45.4659129,9.1910517,2015-01-25 16:32:29,190.84110573707662
3333704968,Andry Bistrot,control,restaurant,node,aoi,45.4664861,9.181255,2019-04-24 12:34:53,831.1212034407273
3333717678,Riso e Latte,control,restaurant,node,aoi,45.4664346,9.1833376,2025-07-18 14:08:02,675.7237920135024
3338602122,Glam,control,hairdresser,node,aoi,45.457411,9.2064666,2015-02-08 20:43:00,1400.484208055112
3338602128,Wakaba,control,restaurant,node,aoi,45.4574236,9.2069239,2024-04-04 12:10:07,1429.9800412287912
3338602130,,poi,bakery,node,aoi,45.4574997,9.2067173,2015-02-09 09:44:08,1411.7977628782505
3371095596,,poi,greengrocer,node,aoi,45.4574153,9.1897725,2015-02-24 23:10:23,765.4066749109838
3371095598,Etienne hair style,control,hairdresser,node,aoi,45.4574223,9.1898143,2023-05-21 12:35:05,764.1082752112139
3393075024,Puglia Mia,control,restaurant,node,aoi,45.4591224,9.181524,2024-09-25 10:17:54,955.8715857647073
3446523068,Poke House,control,restaurant,node,aoi,45.468455,9.18532,2025-09-10 06:46:24,668.5440273774004
3476504958,Unes,supermarket,supermarket,node,buffer,45.4753866,9.2132593,2015-12-26 21:30:19,2113.2336485159008
3485991682,Carrefour Express,poi,convenience,node,aoi,45.4769135,9.1893131,2024-11-10 21:19:49,1420.4524691403071
3501275112,Carrefour Express,poi,convenience,node,buffer,45.479588,9.2019635,2021-01-02 14:47:46,1897.9986912940171
3524862242,OK Sigma,supermarket,supermarket,node,aoi,45.4554252,9.1965773,2025-06-28 15:14:07,1057.1840705341033
3563302660,Frutta e Verdura,poi,greengrocer,node,aoi,45.4717238,9.2035389,2025-07-15 09:32:00,1264.75234225332
3564223377,Vento di Sardegna,control,restaurant,node,aoi,45.460353,9.1755994,2025-07-27 18:49:53,1306.267884219149
3578439497,Swiss Corner,control,restaurant,node,aoi,45.4726821,9.1961862,2025-07-15 09:59:37,1013.2467512410311
3586768308,Kobe,control,restaurant,node,aoi,45.4560712,9.1806078,2025-02-22 15:00:36,1235.9007475842
3605721836,,poi,butcher,node,buffer,45.4822577,9.1799732,2015-06-19 18:30:23,2194.338598236322
3608736529,FilCasa Agency,supermarket,supermarket,node,aoi,45.4684365,9.2067353,2024-03-13 08:08:26,1288.689284079526
3639503011,Primus Bistrot,control,restaurant,node,aoi,45.4622739,9.1741956,2020-03-12 20:02:04,1360.7981255478264
3649262338,Simon's,control,restaurant,node,aoi,45.4626968,9.1728026,2024-03-15 16:17:29,1462.2781499799219
3655625016,Macelleria da Roberto,poi,butcher,node,buffer,45.4803605,9.1829681,2019-09-13 14:24:13,1910.9275604838624
3675021725,Pescherie Riunite con servizio di cucina,control,restaurant,node,aoi,45.4775067,9.1885319,2025-09-01 06:20:28,1493.8279389896227
3675021726,Tagliati x il successo,control,hairdresser,node,aoi,45.4773134,9.1884655,2025-09-01 06:20:28,1473.3912101817145
3686968361,Tian Tian Alimentari,poi,convenience,node,buffer,45.4815735,9.1812534,2015-08-08 14:47:20,2085.098675469407
3686977165,International Store,poi,convenience,node,buffer,45.4815963,9.1775944,2015-08-08 14:46:29,2211.8122576445403
3686977194,Chineat,supermarket,supermarket,node,buffer,45.4814723,9.177927,2025-09-19 18:30:30,2187.173290735072
3686987626,Pino,control,restaurant,node,aoi,45.4754006,9.1837575,2025-09-02 06:19:47,1378.6498432813519
3686990214,Miscusi,control,restaurant,node,aoi,45.468242,9.1742423,2025-07-26 22:11:26,1412.8068840640844
3686990215,Taberna San Tomaso,control,restaurant,node,aoi,45.4672698,9.184964,2025-07-19 09:28:27,606.039593892623
3730700220,Carrefour Express,poi,convenience,node,buffer,45.4667713,9.161659,2025-07-15 09:38:20,2341.0091660382805
3758916104,,poi,greengrocer,node,buffer,45.4830019,9.1987467,2019-09-13 10:19:42,2165.5027263058605
3765147360,Carrefour Express,poi,convenience,node,aoi,45.4737928,9.1869309,2020-12-01 21:52:10,1119.9524561194282
3789133607,Maison Mami,control,hairdresser,node,aoi,45.4713752,9.1824965,2025-07-15 09:59:46,1056.4354818534778
3789136036,Senzatempo Bistrot,control,restaurant,node,aoi,45.4712732,9.1825909,2015-10-16 15:05:27,1043.0477573555331
3799690262,Geida,control,hairdresser,node,aoi,45.4767904,9.1855802,2019-09-13 14:44:06,1469.2989329670706
3799690705,Picard Surgelati,poi,convenience,node,buffer,45.4773521,9.1870302,2015-10-23 18:26:25,1499.0585751165383
3817767678,Maria Vailati,poi,bakery,node,buffer,45.4821186,9.2074766,2025-01-05 11:40:08,2353.8150025371624
3848616435,Continental Market,poi,convenience,node,buffer,45.4828848,9.2030854,2023-02-11 19:12:07,2267.3001147494115
3848621240,Mix Markt,supermarket,supermarket,node,buffer,45.4839909,9.2052604,2023-08-17 11:24:51,2450.6145544779824
3848621995,Penny Express,supermarket,supermarket,node,buffer,45.4823362,9.2027383,2025-03-30 18:46:36,2200.58863071945
3861242787,Boscovich Bakery,poi,bakery,node,buffer,45.4813264,9.2051442,2015-11-26 19:48:14,2184.6236260240007
3861242788,to.market,poi,convenience,node,buffer,45.4829452,9.2059253,2024-10-15 15:46:17,2371.47528848761
3877974347,Caruso Nuovo,control,restaurant,node,aoi,45.4701195,9.1923871,2023-09-21 15:57:32,661.0915576831479
3877993026,Ristorante Bagutta,control,restaurant,node,aoi,45.4678464,9.1964579,2015-12-05 10:47:32,566.136741899616
3877994106,Panificio del centro,poi,convenience,node,aoi,45.4693609,9.1930494,2017-01-21 13:34:45,586.7797919060461
3910265808,Pizzeria Meucci,control,restaurant,node,aoi,45.4658805,9.1806693,2018-08-04 20:36:30,857.8381969177426
3991744039,Baronchelli,poi,bakery,node,aoi,45.4568654,9.1943575,2022-02-11 19:52:56,848.559116893843
3991744048,Glam,control,hairdresser,node,aoi,45.4562106,9.1951534,2016-02-06 10:01:38,936.4241846119066
3991744052,Jubin,control,restaurant,node,aoi,45.4603632,9.190383,2023-04-08 11:20:47,434.5678168979606
3991745998,Barberino,control,hairdresser,node,aoi,45.4569358,9.1942196,2020-09-08 19:42:00,838.1230380450056
3991746070,Seon,control,restaurant,node,aoi,45.4571998,9.1932399,2022-10-10 22:21:28,792.3340484547299
3991747193,Yokohama,control,restaurant,node,aoi,45.4598277,9.1914333,2023-05-26 21:58:29,486.9858504832444
3991747195,Sakura,control,restaurant,node,aoi,45.4583247,9.1919782,2021-06-13 16:10:56,655.6016553878171
3991747422,Panetteria Galantina,poi,bakery,node,aoi,45.4569901,9.1929466,2016-02-06 10:02:45,811.4782272390938
3991747640,Raw,control,restaurant,node,aoi,45.4574858,9.1937064,2024-09-12 09:47:22,768.91097669247
3991747645,Viva,control,restaurant,node,aoi,45.4561604,9.1952105,2017-03-02 21:25:37,943.1262947728109
3991747646,Zac,control,hairdresser,node,aoi,45.4583803,9.1927888,2025-06-03 16:04:56,657.0288437328286
3991747737,Shalimar,control,restaurant,node,aoi,45.4585334,9.1922484,2025-05-11 12:34:05,634.3804913144425
4026674090,Pizzeria Gourmet,control,restaurant,node,aoi,45.4579274,9.2080681,2016-02-25 20:08:54,1479.5031055420793
4086117559,Panificio Pugliese,poi,bakery,node,aoi,45.4776086,9.1922001,2025-09-11 06:46:50,1489.800653083275
4086117560,Frutteto Porta Nuova,poi,greengrocer,node,aoi,45.4768799,9.1920351,2025-09-11 06:46:50,1408.3972698350362
4170002492,Casa Lodi,control,restaurant,node,aoi,45.4630237,9.1890774,2024-11-05 11:16:03,223.3549542450915
4170002494,Il Priscio,control,restaurant,node,aoi,45.4627438,9.1933157,2024-04-25 07:50:52,222.25806025111595
4170003090,Jean Claude Biguine,control,hairdresser,node,aoi,45.4630507,9.1888287,2016-05-06 16:11:34,237.68051416925906
4170003091,Katia Consonni,control,hairdresser,node,aoi,45.4629035,9.1931628,2016-05-06 16:11:34,201.14704253207483
4170003289,Brera 3,control,hairdresser,node,aoi,45.4636465,9.189036,2022-02-25 15:41:23,193.90303562872734
4170003789,Dogana,control,restaurant,node,aoi,45.4632282,9.188958,2024-11-02 11:37:56,218.77382258326327
4170005989,Spontini,control,restaurant,node,aoi,45.4632301,9.1886307,2025-09-04 14:42:12,241.1894354957898
4170005991,a'Mare,control,restaurant,node,aoi,45.4627448,9.1931695,2019-03-27 11:57:00,214.56749018412884
4171186289,Nozomi,control,restaurant,node,aoi,45.4667061,9.2100141,2021-02-15 18:18:32,1482.6258583280335
4184996225,Biancolatte,control,restaurant,node,aoi,45.4762939,9.1952049,2023-11-07 09:58:52,1375.214211132072
4184996226,Ca' Turati,control,restaurant,node,aoi,45.4768717,9.1957534,2023-11-07 09:55:49,1447.455847886063
4184996231,Desinolento,control,restaurant,node,aoi,45.4737112,9.1954268,2016-05-14 07:40:14,1101.7617128371203
4184996246,Parco Sushi,control,restaurant,node,aoi,45.4732811,9.1955877,2025-08-26 06:40:56,1059.909822334948
4184996560,Panino Giusto,control,restaurant,node,aoi,45.4767589,9.1956354,2025-03-01 17:39:38,1433.113831358733
4184996562,Studio 2,control,hairdresser,node,aoi,45.4738381,9.1956052,2016-05-14 07:40:50,1119.306917626478
4184996564,Toni & Guy,control,hairdresser,node,aoi,45.4741004,9.1945864,2020-10-09 20:02:36,1126.8557134745083
4184996716,,control,restaurant,node,aoi,45.4745377,9.1945609,2021-11-04 01:20:44,1173.849637903439
4184997158,Genuino,control,restaurant,node,aoi,45.4740628,9.1946682,2025-07-15 09:35:43,1124.2266830358797
4184999907,NUI City Jungle Cafè,control,restaurant,node,aoi,45.4750154,9.1940486,2025-07-15 09:26:36,1218.2854900254242
4194890231,Maio Restaurant,control,restaurant,node,aoi,45.464893,9.1916862,2024-07-10 20:29:01,79.389001820114
4194900697,,control,hairdresser,node,aoi,45.4649034,9.1915618,2024-06-06 08:15:04,78.18301666371494
4217527756,Farina & Cucina,control,restaurant,node,aoi,45.4660731,9.1931562,2024-02-29 16:57:54,249.02229871210852
4225490294,Antica Pizza Fritta da Zia Esterina,control,restaurant,node,aoi,45.4659437,9.1918166,2024-10-20 08:16:09,195.45893885106574
4230026868,Carrefour Express,poi,convenience,node,aoi,45.454721,9.2049948,2025-07-15 10:03:15,1498.0357471899285
4230029417,Carrefour Market,supermarket,supermarket,node,buffer,45.4569108,9.2076344,2021-01-02 14:47:46,1507.344783007326
4230049066,Sigma,supermarket,supermarket,node,buffer,45.4508342,9.1943747,2022-01-16 15:53:50,1504.4120950470076
4230049067,Carrefour Express,poi,convenience,node,aoi,45.4535052,9.1960779,2025-08-30 07:14:21,1244.7317689391728
4234479339,Carrefour express,supermarket,supermarket,node,buffer,45.4556432,9.2107782,2025-01-09 13:42:11,1790.3590949044653
4250033143,Maya e Lino,poi,bakery,node,aoi,45.4694485,9.2040507,2025-07-15 09:43:20,1148.5678273229375
4253569791,Granaio,control,restaurant,node,aoi,45.4655478,9.188313,2024-05-13 08:23:17,282.23385733174547
4257799089,Piz,control,restaurant,node,aoi,45.4620841,9.185827,2025-08-29 10:11:02,494.4688657100639
4257924164,NaturaSì,supermarket,supermarket,node,buffer,45.4800208,9.1823085,2025-07-20 15:27:48,1894.2366443246415
4257924165,PENNY,supermarket,supermarket,node,buffer,45.479794,9.1822437,2023-06-24 19:17:58,1872.8236190155355
4262838791,Il Verdi,control,restaurant,node,aoi,45.4753383,9.1902707,2017-04-29 08:58:59,1239.2613759997566
4269461689,Tiramisu Delishoes Milano,control,restaurant,node,aoi,45.4715757,9.185553,2016-06-28 07:29:04,936.5576438408436
4279360799,Al Cantinone,control,restaurant,node,aoi,45.4660259,9.1916569,2022-11-24 14:26:53,202.7631870046162
4288024689,Meat Grill Food,control,restaurant,node,aoi,45.4658444,9.1911114,2025-07-15 10:05:05,182.7033053128466
4305608501,Bistrot Manzoni,control,restaurant,node,aoi,45.4711488,9.1936771,2019-09-13 09:36:19,791.3549223187904
4305608684,Nobu,control,restaurant,node,aoi,45.4708525,9.1930535,2024-03-13 18:18:54,749.3157892432009
4305608744,La Tavernetta da Elio,control,restaurant,node,aoi,45.4725995,9.1934843,2019-09-13 09:24:28,946.3006495777461
4305609625,Pane e pane,poi,bakery,node,aoi,45.4726557,9.1932258,2019-09-13 09:24:02,949.1739036301763
4318422086,Ramen House,control,restaurant,node,aoi,45.4593566,9.2071614,2023-08-17 11:24:54,1346.2935879886961
4318423606,Mizuki,control,restaurant,node,aoi,45.4586078,9.206515,2017-12-12 16:27:56,1336.8066072020151
4318423621,Mare mosso,control,restaurant,node,aoi,45.4583238,9.2062978,2016-07-24 15:33:04,1336.95419009234
4318427221,La Bracioleria,control,restaurant,node,aoi,45.4583067,9.2076947,2022-11-12 15:28:52,1434.0682984738773
4321245192,Pizzeria Naturale,control,restaurant,node,aoi,45.4588626,9.1781535,2025-08-25 10:10:14,1192.814136109452
4338994019,Fresco & Cimmino,control,restaurant,node,aoi,45.4719823,9.1950559,2016-08-06 21:04:19,909.8551728479064
4351830989,Pizzacoteca di Brera,control,restaurant,node,aoi,45.4728283,9.1873387,2025-05-04 13:17:59,1008.2037936419729
4357488785,Il Kaimano,control,restaurant,node,aoi,45.4721469,9.1862635,2019-09-13 14:30:19,968.2298005437666
4366228748,Minimarket Famiglia,poi,convenience,node,buffer,45.4488176,9.177062,2024-10-24 10:06:52,2044.1115269025154
4381967528,Da Regina,control,restaurant,node,aoi,45.4650782,9.1891729,2023-10-22 10:48:39,197.82244568108428
4381970246,Ristorante Galleria,control,restaurant,node,aoi,45.4659782,9.1898209,2025-07-15 09:51:45,231.21033703686822
4381970247,Cracco in Galleria,control,restaurant,node,aoi,45.465348,9.1898481,2025-07-15 09:40:20,174.22407570397888
4381970257,Trussardi alla Scala,control,restaurant,node,aoi,45.467048,9.1891254,2016-09-03 09:07:24,361.229728547086
4389560685,Bu:r,control,restaurant,node,aoi,45.4553761,9.1896398,2025-09-05 15:12:13,990.944249700752
4394863014,Pam,supermarket,supermarket,node,aoi,45.4641319,9.1797395,2021-11-03 23:25:04,910.2909423174724
4409320763,,poi,butcher,node,buffer,45.4576362,9.2195917,2016-09-20 08:45:36,2323.2024560404175
4410324091,PENNY,supermarket,supermarket,node,buffer,45.4559712,9.2192031,2022-11-12 19:13:40,2359.8242333408443
4417957989,Trattoria da Pino,control,restaurant,node,aoi,45.4642077,9.1988006,2017-05-28 19:51:00,579.8821760646204
4418058897,Don Lisander,control,restaurant,node,aoi,45.4687993,9.1919582,2024-03-13 13:46:15,511.724574267321
4425315691,Sushi Li,control,restaurant,node,aoi,45.4616029,9.1877229,2025-07-07 14:20:40,407.2248568115505
4425363696,Yuan,control,restaurant,node,aoi,45.4615916,9.1893722,2020-02-22 11:14:27,330.752150945211
4425364600,My Sushi - Rinascente,control,restaurant,node,aoi,45.4649225,9.1921465,2022-11-03 14:52:01,99.04919959990033
4432796691,Valentino Legend,control,restaurant,node,aoi,45.465618,9.1925847,2018-06-16 10:53:50,182.37095382229123
4444304716,Panificio di Lorusso,poi,bakery,node,buffer,45.4795506,9.2082512,2016-10-12 17:16:34,2154.6984664203
4448817386,Valentino Vintage,control,restaurant,node,aoi,45.4668206,9.2000833,2016-10-15 08:07:35,739.3561227114944
4457568291,Macelleria Garibaldi,poi,butcher,node,aoi,45.4726063,9.1836825,2024-03-30 17:32:19,1110.071979473426
4457568424,Le Cotolette,control,restaurant,node,aoi,45.4725842,9.1836893,2025-09-15 06:33:22,1107.7212387315317
4457568425,Osteria Gloria,control,restaurant,node,aoi,45.4717989,9.1832673,2025-07-15 10:03:52,1055.0429302176624
4457568562,The FisherMan Pasta,control,restaurant,node,aoi,45.4726817,9.1839398,2025-09-10 06:34:42,1106.4109809487284
4457569224,Quore Italiano,control,restaurant,node,aoi,45.4731406,9.1838721,2025-09-10 06:34:42,1152.7721737906343
4457569399,La Filetteria Italiana,control,restaurant,node,aoi,45.4728923,9.1836063,2024-03-30 17:32:19,1140.0632633950945
4457582691,Magnaki Arena,control,restaurant,node,aoi,45.4747509,9.1818885,2020-11-01 21:51:42,1386.3437636097788
4496390067,Panetteria Santa Maria,poi,bakery,node,buffer,45.4801708,9.1995481,2016-11-12 08:53:05,1884.4527810970924
4505348612,Sushi,control,restaurant,node,aoi,45.474432,9.1825409,2016-11-16 23:50:25,1329.3376391023423
4505348618,Enoteca,control,restaurant,node,aoi,45.4742638,9.1830205,2016-11-16 23:50:25,1294.0756787696907
4505348621,Tigella's,control,restaurant,node,aoi,45.4744416,9.1827091,2019-10-07 19:24:05,1323.464838980514
4527053956,La Scelta,poi,butcher,node,buffer,45.4780757,9.2144074,2024-05-19 08:03:26,2368.900465558159
4527053958,Punto Simply,supermarket,supermarket,node,buffer,45.4760836,9.2149801,2025-07-15 10:05:43,2267.6269489539177
4528282788,Miranda,poi,butcher,node,buffer,45.472474,9.2131205,2016-11-29 12:43:55,1931.3520927094553
4528282989,NaturaSì,supermarket,supermarket,node,buffer,45.4683425,9.2138433,2021-11-03 23:56:26,1814.8072577985354
4535559324,Veramente,control,restaurant,node,aoi,45.4752646,9.1850662,2024-10-13 17:06:55,1323.5738508391928
4535572572,Lobster & More,control,restaurant,node,aoi,45.4755458,9.1840811,2022-11-10 08:28:40,1382.5791747919463
4535599593,Rigolo,control,restaurant,node,aoi,45.4750262,9.1867599,2019-09-13 14:49:31,1254.7039286573822
4535599596,Fazio parrucchiere,control,hairdresser,node,aoi,45.4753367,9.1846354,2016-12-03 12:41:00,1343.8655603117234
4535599610,Grand'Italia,control,restaurant,node,aoi,45.4751864,9.1857631,2016-12-03 12:41:00,1296.0539150441066
4537486377,Panbarons,poi,bakery,node,aoi,45.4654575,9.1758967,2024-12-22 23:02:23,1218.5455642402628
4537488521,Locatelli,control,restaurant,node,aoi,45.4672578,9.1827149,2020-10-17 09:52:39,757.4619015972322
4550622915,Brera 29,control,restaurant,node,aoi,45.4726907,9.1873662,2021-09-14 21:51:41,993.0177254163531
4550648256,Al Dente,control,restaurant,node,aoi,45.4673038,9.1859027,2024-02-13 20:59:06,549.1845557091714
4550648257,Piazzetta Bossi,control,restaurant,node,aoi,45.4677321,9.1869336,2018-03-18 10:14:33,523.4577043313682
4550648258,Trulli Love,control,restaurant,node,aoi,45.4676619,9.1867919,2023-11-17 22:16:26,525.1627870948994
4550686876,Pam,supermarket,supermarket,node,buffer,45.4679096,9.1728633,2024-05-30 07:48:49,1504.9394009382286
4551050189,Flow,control,restaurant,node,aoi,45.4631244,9.1826408,2024-03-23 16:54:10,694.0204722968626
4554616123,Carrefour Express,poi,convenience,node,buffer,45.4637652,9.1639522,2024-10-01 15:54:34,2145.0233206408748
4567026789,Corsia del Giardino,control,restaurant,node,aoi,45.4691312,9.192414,2017-05-21 20:26:35,552.5280723837502
4578249021,La Tavernetta da Elio,control,restaurant,node,aoi,45.4724739,9.1936034,2016-12-28 21:57:14,934.2467150688486
4578249022,Macelleria dell'annunciata,poi,butcher,node,aoi,45.4724933,9.1934664,2017-01-21 13:34:45,934.4386509395483
4598705691,Carrefour Express,poi,convenience,node,buffer,45.4562778,9.1708963,2024-11-19 22:37:48,1828.166338639168
4606611258,Pane e Cioccolato,poi,bakery,node,buffer,45.4604416,9.1601922,2024-01-02 15:26:45,2474.1646756092136
4608531373,Osteria della Lanterna,control,restaurant,node,aoi,45.4555669,9.1881274,2025-09-05 15:12:13,993.4888227583147
4622094612,Tonsor,control,hairdresser,node,aoi,45.4752951,9.1846039,2023-11-07 09:58:42,1340.5874952967745
4640831797,Carrefour Express,poi,convenience,node,buffer,45.4811554,9.1737945,2024-01-29 10:56:14,2331.044439931299
4654764543,Pizzeria Orti 16,control,restaurant,node,aoi,45.4551588,9.2016404,2025-06-18 14:59:52,1286.27241579156
4660001952,Picard Surgelati,poi,convenience,node,buffer,45.4714039,9.16621,2024-05-12 12:02:19,2123.877037463413
4714128501,Panizzeria,poi,bakery,node,buffer,45.467547,9.2149488,2017-03-02 21:25:35,1879.1485156046617
4731077724,To market,supermarket,supermarket,node,buffer,45.4558964,9.1653185,2024-03-10 23:16:25,2237.3676262128056
4737648488,Sapori & dintorni,supermarket,supermarket,node,buffer,45.4655662,9.1682914,2021-06-22 21:10:07,1811.4657719033664
4741086994,L'Ostel,control,restaurant,node,aoi,45.4627571,9.2008348,2017-03-18 08:32:54,756.3662850749151
4741088231,Barberia Masi,control,hairdresser,node,aoi,45.463305,9.2003473,2025-07-03 14:46:17,707.9946159392929
4741091717,Ba-Ba Reeba,control,restaurant,node,aoi,45.4633127,9.1996324,2025-07-03 14:46:17,652.5904103994343
4741096467,Panini De Santis - Battisti,control,restaurant,node,aoi,45.4628201,9.2005808,2025-06-23 08:06:39,735.476787738771
4741097551,Frutteto Arnaù,poi,greengrocer,node,aoi,45.4629047,9.2011639,2025-01-24 09:12:32,778.2956284844663
4741101133,Xin Fu Ji 25,control,restaurant,node,aoi,45.4671438,9.2012937,2023-12-13 17:52:49,840.4883189962454
4741108434,Il Pane di Luca,poi,bakery,node,aoi,45.4670708,9.2019181,2022-10-09 07:15:23,882.7348170943108
4741108439,Miyabi,control,restaurant,node,aoi,45.4670186,9.2012893,2025-07-21 10:19:33,834.8763676595482
4741111473,Pandenus,control,restaurant,node,aoi,45.4713474,9.1843528,2025-09-10 06:34:42,964.6755269910369
4754122285,,control,hairdresser,node,aoi,45.4676719,9.1742102,2025-08-21 15:04:53,1396.4441495373521
4769477525,,control,restaurant,node,aoi,45.4619858,9.1952325,2017-04-01 14:10:38,389.4645714256061
4791863056,L'arte del pane,poi,bakery,node,aoi,45.4515659,9.1866685,2025-06-17 15:26:06,1452.3803206145083
4791942576,Carnelli's Bakery,poi,bakery,node,aoi,45.455646,9.1805633,2025-02-22 14:58:57,1273.1837446424895
4791985931,NaturaSì,supermarket,supermarket,node,buffer,45.4479977,9.210291,2021-11-04 00:13:10,2330.2491104951505
4792996072,Max Mariola,control,restaurant,node,aoi,45.4765522,9.1886099,2025-09-01 06:20:28,1388.097863474007
4792996074,,supermarket,supermarket,node,aoi,45.4730572,9.1877265,2024-03-24 17:53:20,1023.5056531994562
4793018380,Casa del pane,poi,bakery,node,buffer,45.4718487,9.1681866,2025-08-01 14:53:52,2002.0024378271487
4797023323,Temakinho,control,restaurant,node,aoi,45.4746694,9.1832864,2025-09-02 06:19:47,1323.0903975185668
4802147256,Panificio Principessa,poi,bakery,node,aoi,45.4574131,9.1935532,2025-06-02 16:09:24,774.0481469840227
4802147260,California Bakery,control,restaurant,node,aoi,45.4613655,9.1923151,2023-11-07 09:58:38,324.415538649477
4815243421,Trattoria la vecchia guardia,control,restaurant,node,aoi,45.4571071,9.1992394,2023-11-07 09:56:55,1000.0695038092429
4819958726,Andry,control,restaurant,node,aoi,45.4673136,9.1844751,2025-07-29 10:27:22,640.6500487806775
4820040321,Mi-Ramen Bistro,control,restaurant,node,aoi,45.4520339,9.1853159,2017-06-15 07:57:30,1433.5875365251707
4823233221,Jade Garden,control,restaurant,node,aoi,45.4622821,9.1927443,2019-12-02 11:35:25,239.2656329942736
4824574307,Osteria di Brera,control,restaurant,node,aoi,45.4745939,9.1876981,2024-03-24 09:30:38,1188.927561515428
4824575246,,poi,greengrocer,node,aoi,45.4767859,9.1890595,2017-04-29 08:48:50,1408.7879680144
4824575251,Pacifico,control,restaurant,node,aoi,45.476854,9.1886367,2025-09-01 06:20:28,1420.9071184455956
4824575254,Elia Hairdressing,control,hairdresser,node,aoi,45.4763914,9.1896197,2017-04-29 08:49:02,1360.2052244265185
4824575257,El Tombon de San Marc,control,restaurant,node,aoi,45.4753913,9.1886005,2025-09-01 06:20:28,1260.9955233593457
4824575262,Satokina,control,restaurant,node,aoi,45.4751887,9.1890291,2023-10-21 17:56:05,1233.389639552122
4824575269,Santo Wine Bistrot,control,restaurant,node,aoi,45.4746414,9.1883622,2024-03-24 11:30:57,1182.5986486312584
4824575391,Locanda Perbellini Bistrot,control,restaurant,node,aoi,45.4766615,9.1896793,2024-03-28 15:16:38,1389.6071229895783
4824575497,Volemose Bene,control,restaurant,node,aoi,45.4767036,9.1894977,2023-11-07 09:56:54,1395.6902497112774
4824575498,El Tabachée,control,restaurant,node,aoi,45.4768127,9.1888674,2017-04-29 08:48:56,1413.7508280894424
4824575731,Yazawa,control,restaurant,node,aoi,45.4758817,9.1894373,2017-04-29 08:49:03,1305.4674949203168
4831155022,Obica Duomo,control,restaurant,node,aoi,45.4649403,9.1920317,2023-11-07 09:59:00,95.58495408794751
4831447521,Ristorante Omega 3,control,restaurant,node,aoi,45.4666894,9.2085783,2017-05-02 19:34:57,1372.1488054063684
4831514521,Ficopalo Bistrot,control,restaurant,node,aoi,45.4567435,9.1832153,2024-03-25 21:53:56,1046.9114639065942
4838706444,Bistrò,control,restaurant,node,aoi,45.4656177,9.1797484,2023-04-07 06:48:16,922.869345572669
4838706447,Barberino's,control,hairdresser,node,aoi,45.4657959,9.1796069,2023-11-11 16:57:07,937.2884897824923
